Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
1	24	16s	16W7P21	-1	18.46524	83.72913		0.9998158	20534.08	0.7196951	1.963048	False	False	False	0.001387429										18	2651.71	1.359455	21.25559	8561.855	-1.849115	4.228805	0.07688904	-0.05000877
1	25	16s	16W7P21	-1	18.65437	83.59559		0.9998197	21016.62	0.7298533	1.974596	False	False	False	0.001120466										14	2546.354	1.348681	21.43053	8919.33	-0.668622	4.502786	-0.05664825	0.1391182
1	26	16s	16W7P21	-1	18.42614	83.63199		0.9997557	21389.81	0.7255861	1.992399	False	False	False	0.0009308674										9	2668.575	1.332535	21.18104	7449.476	1.482878	3.791556	-0.02024841	-0.08910942
1	36	16s	16W8P26	-1	15.79316	83.00537		0.9998588	25399.21	0.6879935	1.967007	False	False	False	0.01272609										17	3131.549	1.355734	18.57861	11380.13	-6.116317	4.634027	0.1044235	-0.1620302
1	37	16s	16W8P26	-1	16.08484	82.8305		0.9998915	17169.64	0.7036121	1.955188	False	False	False	0.01117918										11	2902.526	1.366928	18.88502	11180.9	-5.974372	4.852129	-0.07044983	0.1296425
1	38	16s	16W8P26	-1	15.98758	82.86697		0.9998768	21791.11	0.6972541	1.961954	False	False	False	0.01177059										12	3109.714	1.360489	18.77929	11628.23	-6.985518	4.739323	-0.03397369	0.03238869
1	48	16s	16W7P32	-1	18.46848	83.39502		0.9997631	14029.25	0.7133463	1.923125	False	False	False	0.001526651										11	2294.745	1.398655	21.31046	6321.489	-0.8915035	3.754767	0.04401398	0.01307678
1	49	16s	16W7P32	-1	18.46815	83.54915		0.9997548	15216.66	0.7106317	1.937969	False	False	False	0.001334433										6	2328.843	1.383712	21.29044	6420.261	0.5739641	3.756846	0.198143	0.01273918
1	50	16s	16W7P32	-1	18.42959	83.10886		0.9997099	18022.72	0.7139229	1.941175	False	False	False	0.001323718										9	2258.564	1.380544	21.24771	6396.565	-0.2708277	3.832139	-0.2421494	-0.02581787
1	60	16s	16W8P36	-1	15.57809	83.02765		0.999849	28296.78	0.7166802	1.97748	False	False	False	0.01346498										12	3099.736	1.346028	18.35075	11221.6	-3.540793	4.62018	0.06997681	-0.176053
1	61	16s	16W8P36	-1	15.78696	82.9026		0.999913	15891.44	0.7228253	1.960321	False	False	False	0.0136161										8	2975.972	1.362035	18.5807	11445.71	-2.973749	4.846039	-0.05506897	0.03281879
1	62	16s	16W8P36	-1	15.89737	82.94277		0.9999147	13752.57	0.7113487	1.959054	False	False	False	0.01211172										10	2975.844	1.363238	18.6927	10920.6	-2.599806	4.669748	-0.01490021	0.1432333
