Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
0	0	16sTom1	alexis.cent.001													MultipleMeltPeaks																	
0	12	16sTom1	alexis.cent.003	-1	26.00401	84.0503		0.9994897	21045.8	0.6927153	1.947685	False	False	False	4.429217E-06										11	1845.469	1.374171	28.81373	5657.839	-3.484357	4.0658		
0	24	16sTom1	alexis.cent.049	-1	25.58307	83.89676		0.9992828	12902.41	0.7035572	2.039155	False	False	False	1.073002E-06										4	1652.153	1.292616	28.28539	3419.462	-1.53096	3.069701		
0	36	16sTom1	alexis.cent.051													MultipleMeltPeaks																	
0	48	16sTom1	alexis.cent.005	-1	25.53748	83.19044		0.9991133	33329.61	0.7183946	2.047444	False	False	False	1.422314E-06										14	1978.473	1.285888	28.23094	4871.733	0.561852	3.46237		
0	60	16sTom1	alexis.cent.007	-1	24.29768	83.6045		0.9988099	43233.05	0.7431693	2.059597	False	False	False	3.073789E-06										12	2023.191	1.276204	26.97839	4660.885	-1.071098	3.303729		
1	0	16sTom1	alexis.cent.053	-1	25.45944	83.48719		0.9992235	56446	0.7277298	2.115469	False	False	False	8.605867E-07										9	2487.029	1.234233	28.08488	6563.505	3.982224	3.639094		
1	12	16sTom1	alexis.cent.055	-1	24.96037	83.2785		0.9997315	16009.38	0.7294886	1.977001	False	False	False	7.586218E-06										8	2030.014	1.346468	27.73361	6688.347	-3.862301	4.29473		
1	24	16sTom1	alexis.cent.009	-1	24.64853	83.99149		0.9991387	33966.2	0.7292181	2.043915	False	False	False	3.10225E-06										10	1949.036	1.28874	27.34574	5092.811	-1.923707	3.61299		
1	36	16sTom1	alexis.cent.011	-1	24.45831	83.34637		0.9994813	34397.75	0.7387432	2.105948	False	False	False	2.09988E-06										10	2263.819	1.241104	27.09279	6348.413	-2.087801	3.804293		
1	48	16sTom1	alexis.cent.057	-1	25.03779	83.1657		0.9993997	17150.71	0.7306098	1.968169	False	False	False	5.64273E-06										8	1857.473	1.354648	27.82181	4688.631	-2.137679	3.524199		
1	60	16sTom1	alexis.cent.059	-1	25.28879	83.08645		0.9997259	6198.879	0.7308191	2.00333	False	False	False	2.330029E-06										10	1814.222	1.32289	28.03098	3712.917	0.8690746	3.046561		
2	0	16sTom1	alexis.cent.097	-1	26.29772	84.40142		0.9990863	29687.53	0.6897572	2.042933	False	False	False	7.692237E-07										5	1952.915	1.289537	28.99598	4481.44	-5.847147	3.294744		
2	12	16sTom1	alexis.cent.099	-1	26.0684	84.62492		0.999428	18348.77	0.7077712	2.0812	False	False	False	5.926328E-07										7	1894.409	1.259494	28.7271	4768.357	1.660521	3.517068		
2	24	16sTom1	alexis.cent.145	-1	24.76547	83.83474		0.9992769	26955.83	0.7275821	2.04695	False	False	False	2.676504E-06										7	1926.073	1.286286	27.45945	4998.311	0.1840037	3.595079		
2	36	16sTom1	alexis.cent.147	-1	24.79512	83.52448		0.9993735	23506.11	0.7321219	2.044244	False	False	False	2.734845E-06										11	1912.513	1.288473	27.49199	5051.479	-0.9700426	3.641279		
2	48	16sTom1	alexis.cent.101	-1	25.48523	84.14596		0.9991941	25185.95	0.7206348	2.030882	False	False	False	1.657958E-06										9	1858.615	1.299431	28.19652	4399.334	3.63861	3.366996		
2	60	16sTom1	alexis.cent.103	-1	26.94172	85.05314		0.9997208	4212.949	0.6790851	2.104618	False	False	False	1.451155E-07										9	1792.108	1.242072	29.57748	3188.384	1.531226	2.779125		
3	0	16sTom1	alexis.cent.149	-1	26.30085	84.58115		0.999119	24924.92	0.695714	2.126899	False	False	False	2.271489E-07										5	1862.047	1.226127	28.91561	3964.879	6.892096	3.129312		
3	12	16sTom1	alexis.cent.151	-1	26.24758	83.79037		0.998964	116602.5	0.6967364	2.106966	False	False	False	6.157351E-07										11	2629.06	1.240363	28.88109	7973.88	6.707464	4.032978		
3	24	16sTom1	alexis.cent.105	-1	25.66747	83.90902		0.9994295	14114.58	0.7238752	2.122585	False	False	False	3.94091E-07										4	1786.117	1.229168	28.28623	3888.619	4.926415	3.177136		
3	36	16sTom1	alexis.cent.107	-1	24.76621	83.85807		0.9995251	78384.95	0.7337847	2.028457	False	False	False	7.113337E-06										8	2871.988	1.301448	27.48017	10525.25	4.590314	4.664796		
3	48	16sTom1	alexis.cent.153	-1	24.90141	83.5635		0.9995146	8147.935	0.7458163	2.036483	False	False	False	1.864663E-06										9	1812.035	1.294805	27.60662	3390.139	3.151638	2.870901		
3	60	16sTom1	alexis.cent.155	-1	25.76727	83.21422		0.999467	35339.78	0.7218136	2.083573	False	False	False	1.000177E-06										16	2486.573	1.257696	28.4236	6531.553	6.188146	3.626729		
4	0	16sTom1	NAB_161014_A1	-1	18.07648	85.13577		0.9999534	3872.739	0.7604051	1.944232	False	False	False	0.002110316										7	2302.328	1.37754	20.89065	8137.689	-5.184827	4.534549		
4	12	16sTom1	NAB_161014_A3	-1	17.5056	85.0765		0.999882	14759.7	0.7658303	1.960921	False	False	False	0.003061973										11	2312.94	1.361466	20.29859	9142.313	-3.758992	4.952681		
4	24	16sTom1	PS_161028_A1	-1	16.75772	84.75912		0.9998469	12989.76	0.7444828	1.952356	False	False	False	0.00488318										9	2058.165	1.36965	19.56149	7786.585	-1.769342	4.783266		
4	36	16sTom1	PS_161028_A3	-1	15.0216	83.73796		0.9999756	2774.348	0.7471299	1.931422	False	False	False	0.02497972										12	2278.328	1.390248	17.8525	9429.024	-2.073874	5.138573		
4	48	16sTom1	AD_161014_B2	-1	17.23309	84.70559		0.9998468	12424.05	0.7603801	1.9776	False	False	False	0.002470065										12	2006.413	1.345918	20.00561	7047.33	1.04432	4.512403		
4	60	16sTom1	AD_161014_C1	-1	18.16735	84.85049		0.9999323	5457.732	0.7924151	1.953165	False	False	False	0.001569057										11	1993.819	1.36887	20.9701	7058.53	-1.55118	4.540205		
5	0	16sTom1	PS_161028_B2													MultipleMeltPeaks																	
5	12	16sTom1	PS_170123_A1	-1	16.29781	84.81026		0.999656	57841.11	0.726131	2.012273	False	False	False	0.005265415										6	2507.793	1.315144	19.02979	10128.94	0.4945077	5.038986		
5	24	16sTom1	AD_161014_C3	-1	17.98093	84.89619		0.9999751	1986.628	0.7800657	1.915188	False	False	False	0.002931806										9	2020.738	1.406833	20.83367	7917.079	-2.720343	4.917915		
5	36	16sTom1	PS_161209_A2	-1	16.59743	84.24497		0.9998034	21290.06	0.7508226	1.961289	False	False	False	0.005561391										10	2182.664	1.361118	19.38996	8550.192	0.9734453	4.91732		
5	48	16sTom1	PS_170123_A3	-1	16.62777	84.67239		0.9997778	17720.49	0.7267369	1.980598	False	False	False	0.003920444										11	2035.169	1.343176	19.39668	7327.238	0.3309091	4.600309		
5	60	16sTom1	PS_170123_B2	-1	16.47038	84.65898		0.9996359	39438.52	0.7238868	1.992501	False	False	False	0.00452931										13	2161.544	1.332445	19.22515	8360.645	-1.133127	4.867903		
6	0	16sTom1	alexis.cent.193	-1	25.0229	83.33109		0.9996176	12606.38	0.72009	2.073186	False	False	False	1.537251E-06										11	2371.756	1.265619	27.68967	4879.758	-3.771919	3.057445		
6	12	16sTom1	alexis.cent.195	-1	24.21095	84.12944		0.9995667	17986.31	0.7501773	2.03497	False	False	False	5.394025E-06										12	2353.229	1.29605	26.9178	5647.002	-0.4216133	3.399683		
6	24	16sTom1	alexis.cent.223	-1	23.32314	82.96525		0.9989935	121609.6	0.7661654	2.052506	False	False	False	1.29401E-05										7	2681.766	1.281829	26.01126	8409.495	9.892965	4.135805		
6	36	16sTom1	alexis.cent.225	-1	23.99851	82.83057		0.9994743	19861.75	0.7694677	2.063513	False	False	False	4.016653E-06										7	2130.313	1.273128	26.67516	5051.315	9.88619	3.371161		
6	48	16sTom1	alexis.cent.197	-1	25.66545	84.30441		0.9994437	9373.423	0.7269475	2.093309	False	False	False	4.757491E-07										14	2160.612	1.250398	28.31217	3242.675	3.153685	2.500813		
6	60	16sTom1	alexis.cent.208													NoAmplification																	
7	0	16sTom1	alexis.cent.227	-1	29.87549	83.69405		0.9998829	1109.779	0.5570198	1.998437	False	False	False	5.444491E-08	CtIsLarge									6	1773.272	1.327182	32.62333	2578.123	1.592733	2.453879		
7	12	16sTom1	AD_170206_C2	-1	15.76848	85.12943		0.9998233	32192.39	0.7104403	1.967735	False	False	False	0.0129002										11	2782.132	1.355054	18.55303	11398.33	-4.993403	5.096976		
7	24	16sTom1	16st1e8	-1	7.860789	83.97393		0.9999202	14503.73	0.608551	1.930996	False	False	False	3.749458										13	2200.595	1.390676	10.69225	8189.424	11.62954	4.721458		
7	36	16sTom1	ermfst1e8													CtIsLarge, CurveFitFailed																	
7	48	16sTom1	16st1e4	-1	22.54295	83.71888		0.9997053	19222.93	0.8017145	1.931497	False	False	False	7.914428E-05										9	2529.943	1.390173	25.37375	6687.452	-1.709855	3.643321		
7	60	16sTom1	ermfst1e4	-1	30.67851	86.23427		0.9999701	2855.926	0.5401202	1.884147	False	False	False	6.224294E-07	CtIsLarge									13	2228.061	1.440146	33.57512	8300.396	4.425387	4.725391		
9	0	16sTom1	alexis.cent.002													MultipleMeltPeaks																	
9	12	16sTom1	alexis.cent.004	-1	25.17761	84.48811		0.9994872	26132.62	0.7196496	2.015804	False	False	False	3.6314E-06										12	2002.134	1.312121	27.90562	6258.367	-0.1532331	4.125849		
9	24	16sTom1	alexis.cent.050													CurveFitFailed																	
9	36	16sTom1	alexis.cent.052	-1	24.11373	82.61704		0.999525	35871.13	0.7618426	2.078086	False	False	False	4.477143E-06										9	2413.719	1.261863	26.77555	7350.546	4.156169	4.04532		
9	48	16sTom1	alexis.cent.006	-1	24.64398	83.23579		0.9994761	12989.75	0.7382915	2.053037	False	False	False	2.185222E-06										10	1746.203	1.281405	27.33154	4006.037	0.2318617	3.294141		
9	60	16sTom1	alexis.cent.008	-1	24.58432	83.4314		0.9987273	63231.25	0.7376023	1.987251	False	False	False	7.515322E-06										12	2076.657	1.337148	27.34529	5720.98	1.584425	3.754898		
10	0	16sTom1	alexis.cent.054	-1	26.34806	83.34481		0.9997395	14843.91	0.7052206	2.046404	False	False	False	9.243432E-07										6	2518.625	1.286727	29.04263	5864.935	1.255475	3.328626		
10	12	16sTom1	alexis.cent.056	-1	25.22854	83.62327		0.9996483	21134.7	0.7275361	2.023492	False	False	False	3.4578E-06										8	2150.855	1.305606	27.94797	6844.774	-1.063509	4.182351		
10	24	16sTom1	alexis.cent.010	-1	24.30307	82.95688		0.9994701	32154.41	0.7538895	2.069593	False	False	False	3.471493E-06										8	1928.272	1.268393	26.97349	5972.643	2.407093	4.097407		
10	36	16sTom1	alexis.cent.012	-1	25.00626	83.09528		0.9995515	17705.79	0.7345353	2.070462	False	False	False	1.739033E-06										10	1909.009	1.267721	27.67579	5265.651	1.355295	3.758316		
10	48	16sTom1	alexis.cent.058													LowEfficiency, MultipleMeltPeaks																	
10	60	16sTom1	alexis.cent.060	-1	24.10008	82.95209		0.9996652	7735.948	0.7548361	2.004844	False	False	False	6.34041E-06										7	1729.822	1.321569	26.84053	4192.359	-1.027368	3.423578		
11	0	16sTom1	alexis.cent.098	-1	26.13167	84.97723		0.9994293	22545.32	0.7009938	2.047482	False	False	False	9.956595E-07										11	2106.438	1.285858	28.82509	5416.224	0.03267889	3.571272		
11	12	16sTom1	alexis.cent.100	-1	30.89481	85.4783		0.9989979	7122.718	0.5431613	1.663413	False	False	False	8.301106E-06	LowEfficiency, CtIsLarge									5	1719.618	1.761546	34.21469	2261.954	2.532565	2.315382		
11	24	16sTom1	alexis.cent.146	-1	24.89692	83.57859		0.99936	22997.49	0.7339066	2.045321	False	False	False	2.469454E-06										5	1967.571	1.287602	27.59264	5003.857	-0.4220618	3.543165		
11	36	16sTom1	alexis.cent.148	-1	25.51464	84.24946		0.9994009	17656.19	0.7190937	2.084939	False	False	False	7.792516E-07										8	1752.781	1.256665	28.16961	4235.432	2.758667	3.416407		
11	48	16sTom1	alexis.cent.102	-1	25.41678	83.84262		0.9991997	39226.37	0.7227621	2.115458	False	False	False	7.268017E-07										11	1997.904	1.23424	28.04223	5354.103	4.113373	3.67986		
11	60	16sTom1	alexis.cent.104	-1	25.96007	83.6853		0.9999145	1434.435	0.716185	2.074643	False	False	False	4.997768E-07										8	1825.155	1.264499	28.62536	3390.068	2.349516	2.857413		
12	0	16sTom1	alexis.cent.150	-1	25.95057	84.55781		0.9996021	37156.2	0.702361	1.984311	False	False	False	4.076234E-06										10	2368.331	1.339803	28.71503	8282.93	-0.4742981	4.49737		
12	12	16sTom1	alexis.cent.152	-1	26.49884	84.23597		0.9989044	69400.55	0.6858447	2.073722	False	False	False	6.066128E-07										13	2195.497	1.265207	29.16507	6224.51	3.047188	3.835125		
12	24	16sTom1	alexis.cent.106	-1	26.43766	83.47057		0.9997824	17469.71	0.7124189	2.115201	False	False	False	4.05621E-07										7	2590.525	1.234424	29.06334	6810.375	10.74016	3.628956		
12	36	16sTom1	alexis.cent.108	-1	24.43275	83.19256		0.9991449	139297.3	0.7434676	2.071475	False	False	False	5.052818E-06										12	2891.658	1.266938	27.10126	9853.558	10.13736	4.40758		
12	48	16sTom1	alexis.cent.154	-1	25.06181	82.46353		0.9996929	21579.11	0.747061	2.063579	False	False	False	2.428735E-06										8	2582.572	1.273076	27.73839	7046.915	5.74891	3.728642		
12	60	16sTom1	alexis.cent.156	-1	25.33813	82.48895		0.9997067	20855	0.7494135	2.066973	False	False	False	1.946112E-06										12	2776.652	1.270427	28.01123	7324.633	10.41247	3.637937		
13	0	16sTom1	NAB_161014_A2	-1	17.79198	85.10627		0.9999412	7461.307	0.7577109	1.930372	False	False	False	0.003537248										8	2360.972	1.391304	20.62427	9694.33	-6.127869	5.106076		
13	12	16sTom1	AD_161014_B1	-1	17.60367	84.89423		0.9999335	6528.793	0.7672082	1.933483	False	False	False	0.00335813										7	2100.384	1.388181	20.43185	8283.833	-3.961061	4.943962		
13	24	16sTom1	PS_161028_A2	-1	15.97231	84.33243		0.9998885	11152.98	0.7486903	1.941957	False	False	False	0.01065624										10	2145.821	1.379773	18.78942	8744.207	-1.838451	5.074993		
13	36	16sTom1	PS_161028_B1	-1	14.41333	83.50995		0.9998828	16252.22	0.7326435	1.962398	False	False	False	0.03033709										11	2396.216	1.360069	17.20448	9455.348	1.042127	4.945951		
13	48	16sTom1	AD_161014_B3	-1	17.69631	84.69386		0.9999137	5701.709	0.7732587	1.950427	False	False	False	0.002194652										10	1887.441	1.371511	20.50253	6816.676	-1.260186	4.611598		
13	60	16sTom1	AD_161014_C2	-1	18.26502	84.77215		0.9998948	9192.511	0.8001083	1.957097	False	False	False	0.001472025										8	2145.726	1.365103	21.0628	7393.401	0.4217469	4.445641		
14	0	16sTom1	PS_161028_B3													MultipleMeltPeaks																	
14	12	16sTom1	PS_170123_A2	-1	16.72978	84.73917		0.999843	20834.46	0.7263356	1.961417	False	False	False	0.005705721										11	2368.001	1.360996	19.52216	9679.252	-2.862715	5.08752		
14	24	16sTom1	PS_161209_A1	-1	16.99382	84.76871		0.9999058	8174.137	0.7517562	1.933612	False	False	False	0.005153858										9	2088.643	1.388052	19.82182	8203.426	-2.222219	4.927635		
14	36	16sTom1	PS_161209_A3	-1	16.7832	84.64444		0.9998403	15802.84	0.7435163	1.953102	False	False	False	0.00514627										11	2110.764	1.368931	19.58603	8417.336	-0.3605503	4.987814		
14	48	16sTom1	PS_170123_B1	-1	16.00017	84.41369		0.9998394	14556.33	0.7210826	1.957867	False	False	False	0.008618461										13	2114.797	1.364368	18.79698	8293.4	-0.3368191	4.921605		
14	60	16sTom1	PS_170123_B3	-1	15.87549	84.46223		0.9998308	18868.44	0.7209	1.952775	False	False	False	0.01077715										13	2312.781	1.369246	18.67873	9056.986	-0.7959775	4.916059		
15	0	16sTom1	alexis.cent.194	-1	26.4907	83.49978		0.9995932	22002.35	0.6974172	2.099167	False	False	False	3.98118E-07										8	2223.701	1.246066	29.13172	5667.149	6.863881	3.548521		
15	12	16sTom1	alexis.cent.196	-1	25.85564	83.92026		0.999256	19443.09	0.7123124	2.04513	False	False	False	9.816511E-07										3	1837.708	1.287756	28.55157	4177.745	5.15076	3.273345		
15	24	16sTom1	alexis.cent.224	-1	23.69941	83.05077		0.9991329	86714.05	0.7530985	2.090002	False	False	False	5.863975E-06										11	2729.716	1.252863	26.34938	7979.616	3.960085	3.92324		
15	36	16sTom1	alexis.cent.226	-1	31.14138	85.3878		0.9987922	7511.983	0.5695612	1.774102	False	False	False	7.487494E-07	LowEfficiency, CtIsLarge									8	1802.811	1.578541	34.22026	1946.026	10.93147	2.07944		
15	48	16sTom1	alexis.cent.198	-1	27.04747	84.25118		0.9992326	7990.646	0.6791263	2.045205	False	False	False	2.478178E-07										7	1776.067	1.287696	29.74331	2663.824	6.819075	2.499844		
15	60	16sTom1	alexis.cent.199													NoAmplification																	
16	0	16sTom1	alexis.cent.228	-1	31.85897	83.81768		0.9986175	16470.42	0.4572216	1.695271	False	False	False	3.307227E-06	LowEfficiency, CtIsLarge									5	1716.531	1.703171	35.10198	2952.41	-3.834314	2.719987		
16	12	16sTom1	PS_170220_B1	-1	20.74829	84.54443		0.9998517	15844.21	0.7342883	1.969947	False	False	False	0.0002426668										8	2291.448	1.35299	23.53012	8667.942	-1.363302	4.782736		
16	24	16sTom1	ermbst1e8													NoAmplification																	
16	36	16sTom1	tetmst1e8													CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline																	
16	48	16sTom1	ermbst1e4													CtIsLarge, CurveFitFailed																	
16	60	16sTom1	tetmst1e4													CtIsLarge, CurveFitFailed																	
18	0	16sTom1	alexis.cent.013	-1	25.60363	84.6106		0.9996416	5291.627	0.7181842	2.118855	False	False	False	3.357348E-07										9	1708.22	1.231815	28.22587	3002.218	2.184144	2.757513		
18	12	16sTom1	alexis.cent.015	-1	25.55123	84.24479		0.9993865	18086.42	0.7187284	2.095978	False	False	False	6.624647E-07										6	1756.242	1.248418	28.19534	4262.251	1.01659	3.426915		
18	24	16sTom1	alexis.cent.061	-1	24.65672	82.69247		0.9994554	26820.62	0.7391111	2.040833	False	False	False	3.567214E-06										9	2060.141	1.291246	27.35723	5670.152	0.67577	3.752312		
18	36	16sTom1	alexis.cent.063	-1	25.1694	83.16128		0.9994845	19957.96	0.7211122	1.992911	False	False	False	4.351109E-06										10	1860.063	1.332079	27.92369	5527.025	-3.004967	3.971419		
18	48	16sTom1	alexis.cent.017	-1	25.15696	83.38719		0.9996111	13964.7	0.7227437	1.972248	False	False	False	5.582832E-06										7	1759.315	1.350853	27.93598	5347.799	-2.615823	4.039705		
18	60	16sTom1	alexis.cent.019	-1	24.17972	83.61945		0.9989017	32640.34	0.7475286	2.177287	False	False	False	8.099839E-07										7	1999.589	1.192153	26.74973	4500.441	5.531024	3.250683		
19	0	16sTom1	alexis.cent.065	-1	25.19223	83.47589		0.9993026	11839.77	0.722858	2.012366	False	False	False	2.18798E-06										5	1952.297	1.315064	27.92411	3646.428	-1.833431	2.867763		
19	12	16sTom1	alexis.cent.067	-1	23.97917	82.88076		0.9997985	4620.536	0.7614596	2.016255	False	False	False	5.853403E-06										6	1655.415	1.311736	26.70667	4069.622	0.5212693	3.458369		
19	24	16sTom1	alexis.cent.021	-1	24.8012	83.55545		0.9992866	19781.9	0.7358861	2.075852	False	False	False	1.557376E-06										9	1853.599	1.263572	27.46527	4288.594	0.783415	3.313659		
19	36	16sTom1	alexis.cent.023													MultipleMeltPeaks																	
19	48	16sTom1	alexis.cent.069	-1	24.49119	82.95385		0.9996182	8921.855	0.7438989	2.064728	False	False	False	2.021342E-06										10	1676	1.272178	27.1666	3799.61	0.816996	3.26707		
19	60	16sTom1	alexis.cent.071	-1	25.71469	83.44489		0.9997671	9346.092	0.7144284	2.026507	False	False	False	1.735568E-06										6	1873.266	1.303077	28.43079	5187.592	-0.1268103	3.769277		
20	0	16sTom1	alexis.cent.109	-1	25.935	83.99853		0.9994043	8531.104	0.7083278	2.048571	False	False	False	6.686578E-07										9	1667.74	1.284981	28.62726	3166.417	0.2573455	2.898628		
20	12	16sTom1	alexis.cent.111	-1	25.50216	83.73686		0.9995164	8085.965	0.7257863	2.074917	False	False	False	6.734967E-07										7	1633.475	1.264289	28.16717	3191.6	2.294309	2.953871		
20	24	16sTom1	alexis.cent.157	-1	25.25622	83.70936		0.9993321	15201.13	0.7339855	2.048563	False	False	False	1.305656E-06										4	1738.604	1.284988	27.9485	3645.31	2.682251	3.096689		
20	36	16sTom1	alexis.cent.159	-1	24.88221	83.13882		0.9994533	13106.06	0.7429157	2.097497	False	False	False	1.04003E-06										6	1867.954	1.247296	27.52485	3989.199	2.360141	3.135598		
20	48	16sTom1	alexis.cent.113	-1	25.12641	84.35756		0.9993591	11368.38	0.7300619	2.027313	False	False	False	1.897804E-06										6	1669.217	1.302403	27.84162	3649.351	-0.01992559	3.186265		
20	60	16sTom1	alexis.cent.115	-1	26.45951	83.86444		0.9998021	7611.578	0.7290065	2.123593	False	False	False	2.408902E-07										14	2778.372	1.228455	29.07733	4586.66	19.0073	2.650844		
21	0	16sTom1	alexis.cent.161	-1	27.03167	84.32528		0.999882	1268.161	0.686185	2.081013	False	False	False	1.573985E-07										6	1731.173	1.259636	29.69056	2714.23	3.62827	2.567856		
21	12	16sTom1	alexis.cent.163	-1	25.55122	83.67436		0.9993086	19809.8	0.7223702	2.113815	False	False	False	5.135199E-07										6	2078.622	1.235418	28.17821	4132.603	5.526909	2.988145		
21	24	16sTom1	alexis.cent.117	-1	24.72066	83.22276		0.9993224	41544.46	0.7454931	2.104193	False	False	False	1.696985E-06										13	2386.667	1.242382	27.35682	6204.262	6.482922	3.599551		
21	36	16sTom1	alexis.cent.119	-1	25.52932	83.44659		0.9996626	17469.32	0.7356716	2.149371	False	False	False	4.504361E-07										9	2368.818	1.210631	28.12367	5527.738	4.730444	3.333543		
21	48	16sTom1	alexis.cent.165	-1	24.19799	83.2677		0.999626	11788.11	0.7602919	2.103327	False	False	False	2.001776E-06										8	2181.147	1.243014	26.83499	4755.987	4.179639	3.180498		
21	60	16sTom1	alexis.cent.167	-1	25.44511	82.74847		0.9998538	5316.28	0.7329962	2.048202	False	False	False	1.462708E-06										10	2178.236	1.285278	28.13776	4708.533	3.369257	3.161626		
22	0	16sTom1	NAB_161021_A1	-1	16.57401	84.79002		0.9997514	15389.26	0.7505557	1.941053	False	False	False	0.00517952										12	2009.541	1.380663	19.39229	6519.741	-1.77189	4.244393		
22	12	16sTom1	NAB_161021_A3	-1	17.04313	84.74475		0.9999675	1804.953	0.7617368	1.945609	False	False	False	0.003567168										8	1941.659	1.376194	19.85552	6580.479	-2.178925	4.389101		
22	24	16sTom1	NAB_161111_A1	-1	15.56896	84.27147		0.9998519	12112.45	0.737988	1.949529	False	False	False	0.01141867										7	2014.378	1.372381	18.37633	7462.215	-1.446943	4.704476		
22	36	16sTom1	NAB_161111_A3	-1	16.39256	84.39017		0.9997663	23005.85	0.7448385	1.969435	False	False	False	0.005586023										12	2312.505	1.353466	19.17502	7941.495	-0.1165707	4.434153		
22	48	16sTom1	AD_161021_B2	-1	17.53338	84.52338		0.9998773	8185.891	0.7719664	1.974301	False	False	False	0.00192421										11	1976.747	1.348953	20.30989	6652.834	-1.109803	4.365548		
22	60	16sTom1	AD_161021_C1	-1	17.65034	84.76653		0.9998626	10033.98	0.7888488	1.962117	False	False	False	0.002116055										6	2051.232	1.360334	20.44184	7107.296	-2.424147	4.464892		
23	0	16sTom1	AD_161111_B2	-1	17.0118	85.05005		0.9985405	97489.73	0.7647921	1.763526	False	False	False	0.02289522	LowEfficiency									11	1882.249	1.593834	20.11081	6912.306	-12.24769	4.672364		
23	12	16sTom1	AD_161111_C1	-1	18.12986	84.92866		0.9998488	11143.23	0.781027	1.948019	False	False	False	0.00161732										9	1959.307	1.373846	20.93916	6729.703	-1.518965	4.434737		
23	24	16sTom1	AD_161021_C3	-1	17.8997	84.77536		0.9999494	4038.454	0.7849785	1.919806	False	False	False	0.002918925										9	2089.115	1.402058	20.74615	7788.332	-1.27287	4.728052		
23	36	16sTom1	PS_161209_B2	-1	16.45677	84.44359		0.9997553	27858.9	0.7287496	1.972985	False	False	False	0.00559607										11	2271.748	1.35017	19.23489	8609.163	-1.294329	4.789665		
23	48	16sTom1	AD_161111_C3	-1	17.6355	84.73447		0.9999205	6204.807	0.7748154	1.962017	False	False	False	0.002203725										10	2055.288	1.360428	20.42712	7314.465	-0.6712885	4.558851		
23	60	16sTom1	AD_170206_A2	-1	17.22627	84.636		0.9997468	22664.26	0.7632042	1.978867	False	False	False	0.00258246										11	2093.908	1.344758	19.99726	7416.876	-0.9433846	4.542121		
24	0	16sTom1	alexis.cent.202	-1	24.92733	83.42168		0.9996521	13345.78	0.7261887	2.056514	False	False	False	2.172009E-06										8	2285.233	1.278641	27.61124	5189.288	-1.510521	3.270791		
24	12	16sTom1	alexis.cent.204	-1	24.20137	83.90746		0.9995652	8550.063	0.745612	2.054821	False	False	False	2.898999E-06										8	1944.035	1.279984	26.88705	3845.354	0.667547	2.978027		
24	24	16sTom1	alexis.cent.229	-1	24.28892	83.01078		0.9996017	19089.59	0.7569336	2.071194	False	False	False	3.471313E-06										9	2478.64	1.267155	26.9577	6022.31	3.536803	3.429683		
24	36	16sTom1	alexis.cent.231	-1	23.41666	82.67945		0.9992556	80196.4	0.7609438	2.108368	False	False	False	5.928331E-06										6	2750.681	1.239347	26.04882	7961.903	5.143635	3.894521		
24	48	16sTom1	alexis.cent.206	-1	24.93436	83.50742		0.9993992	12849.46	0.7347364	2.186942	False	False	False	3.109742E-07										8	1860.39	1.185951	27.49621	3646.022	7.860138	2.959816		
24	60	16sTom1	alexis.cent.209													NoAmplification																	
25	0	16sTom1	alexis.cent.233	-1	27.63167	84.2851		0.9996516	3486.508	0.6485354	2.069891	False	False	False	1.05583E-07										6	1747.043	1.268162	30.30179	2516.15	1.366114	2.440234		
25	12	16sTom1	AD_170206_C3	-1	15.36388	85.04909		0.9997008	40760.05	0.7018041	2.01341	False	False	False	0.009649484										5	2436.81	1.314168	18.09458	9209.586	-1.914675	4.779362		
25	24	16sTom1	16st1e7	-1	10.24313	83.88327		0.9999898	1805.047	0.7101745	1.92455	False	False	False	0.7296773										8	2222.516	1.397201	13.08319	8508.187	7.132264	4.828177		
25	36	16sTom1	ermfst1e7													CurveFitFailed																	
25	48	16sTom1	16st1e3	-1	26.06642	83.59135		0.999947	4484.653	0.7121637	1.86473	False	False	False	2.055042E-05										16	2141.857	1.462134	28.99199	8399.364	-0.353929	4.921534		
25	60	16sTom1	ermfst1e3													CtIsLarge, CurveFitFailed																	
27	0	16sTom1	alexis.cent.014	-1	26.50985	83.40754		0.9995849	14728.74	0.6935083	2.026357	False	False	False	8.657001E-07										5	1907.007	1.303203	29.22611	4753.566	-0.03082614	3.492683		
27	12	16sTom1	alexis.cent.016	-1	25.49823	83.78548		0.9995846	5918.3	0.7249727	2.068097	False	False	False	6.814623E-07										8	1572.687	1.269554	28.17018	2951.343	2.005183	2.876625		
27	24	16sTom1	alexis.cent.062	-1	24.56067	83.362		0.9995227	15105.59	0.7477987	2.045982	False	False	False	2.841823E-06										7	1829.169	1.287067	27.25568	4471.647	1.762007	3.444633		
27	36	16sTom1	alexis.cent.064	-1	24.38419	83.04727		0.9993926	39909.34	0.7460632	2.095511	False	False	False	2.48568E-06										12	2401.856	1.248765	27.02876	6244.365	1.372808	3.599808		
