Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
5	0	16s	ermB 10*4	-1	25.13869	84.10628		0.9999499	4244.681	0.7342135	1.912535	False	False	False	1.722799E-05										16	2117.82	1.409596	27.99507	7269.006	1.422675	4.432306	-0.2509384	-0.3870831
5	1	16s	ermB 10*4	-1	26.00545	84.24677		0.9999568	2740.856	0.7116299	1.870426	False	False	False	1.6853E-05										10	1938.282	1.455587	28.92239	7179.154	-0.1153499	4.703876	-0.1104431	0.4796734
5	2	16s	ermB 10*4	-1	25.43318	84.71859		0.999985	1259.269	0.7247314	1.910823	False	False	False	1.473446E-05										16	2099.649	1.411388	28.29192	7481.171	2.629101	4.563058	0.3613739	-0.09259033
5	12	16s	tetM 10*4	-1	28.27078	85.68437		0.9999779	2322.866	0.6385513	1.893001	False	False	False	2.860276E-06										11	2212.307	1.430421	31.15458	8229.051	5.195736	4.71967		
5	13	16s	tetM 10*4													NoAmplification																	
5	14	16s	tetM 10*4													NoAmplification																	
9	0	16s	17W1P3	-1	20.41445	83.9201		0.9998094	16225.25	0.7352632	1.96163	False	False	False	0.0002920406										11	2057.66	1.360795	23.20656	7443.209	-1.821621	4.617317	-0.0817337	0.1073322
9	1	16s	17W1P3	-1	20.37148	84.1067		0.9997802	16954.03	0.7288835	1.985933	False	False	False	0.0002180428										7	2014.141	1.338336	23.13401	7008.188	-2.856041	4.479492	0.1048737	0.06436729
9	2	16s	17W1P3	-1	20.13542	83.9787		0.9999565	2871.95	0.7328591	1.955176	False	False	False	0.0003765507										13	2011.038	1.36694	22.93562	7290.652	-4.447603	4.625317	-0.02313232	-0.1716976
9	12	16s	17W2P6	-1	13.90402	83.23106		0.9999253	11239.94	0.7095748	1.949343	False	False	False	0.05476569										9	3014.808	1.372561	16.71162	10623.44	-4.513928	4.523753	0.003318787	0.01400852
9	13	16s	17W2P6	-1	14.06344	83.19622		0.9999546	6662.256	0.7033418	1.946919	False	False	False	0.05036554										5	2954.952	1.374916	16.87414	10768.8	-5.631732	4.644322	-0.03151703	0.1734295
9	14	16s	17W2P6	-1	13.70257	83.25594		0.999897	14733.09	0.6986549	1.945378	False	False	False	0.0622574										12	3076.169	1.37642	16.51525	10119.61	-7.202513	4.289679	0.02819824	-0.187439
9	24	16s	17W1P21	-1	17.87681	83.13213		0.9998711	11454.76	0.7197718	1.973452	False	False	False	0.001815088										5	2148.042	1.349738	20.65435	8029.473	-0.5609874	4.738043	0.05138397	0.003078461
9	25	16s	17W1P21	-1	18.12033	83.13168		0.999869	11449.98	0.7192448	1.963883	False	False	False	0.001717447										4	2159.567	1.358668	20.90964	8290.708	-1.643806	4.83906	0.05092621	0.2466049
9	26	16s	17W1P21	-1	17.62405	82.97845		0.9996641	26470.39	0.7159837	1.992329	False	False	False	0.001653438										9	1976.408	1.332598	20.37902	7243.07	1.193549	4.664765	-0.1023026	-0.2496815
9	36	16s	17W2P23	-1	19.57593	83.50253		0.9998258	14837.3	0.7287626	1.966711	False	False	False	0.0005199682										4	2045.984	1.356011	22.36174	7548.298	1.000347	4.689323	-0.03013611	0.1735458
9	37	16s	17W2P23	-1	19.32906	83.46274		0.9997476	22193.91	0.724457	2.007173	False	False	False	0.0004010558										7	2029.54	1.319545	22.06685	7344.193	1.919887	4.618649	-0.06993103	-0.07331848
9	38	16s	17W2P23	-1	19.30215	83.63274		0.9997703	16737.32	0.723939	1.96789	False	False	False	0.0005623671										8	1989.518	1.354908	22.08651	6753.09	0.7804664	4.394334	0.1000671	-0.1002254
9	48	16s	17W3P11	-1	18.27159	82.91402		0.9997349	20864.58	0.7206519	2.017371	False	False	False	0.0007609666										4	2079.977	1.310786	20.99784	6893.653	0.9313722	4.314293	-0.0872879	-0.006483078
9	49	16s	17W3P11	-1	18.33815	83.02083		0.9997486	20920.21	0.7200245	2.005653	False	False	False	0.0008421219										8	2069.527	1.320865	21.07767	7171.639	0.4465285	4.465353	0.01951599	0.06007385
9	50	16s	17W3P11	-1	18.22448	83.06908		0.9996827	28434.35	0.7191975	2.005598	False	False	False	0.0009404979										6	2095.314	1.320913	20.96407	7345.141	0.5937467	4.505508	0.06776428	-0.05359268
9	60	16s	17W4P14	-1	18.54463	82.86391		0.99975	18132.51	0.7226778	1.970389	False	False	False	0.0009886062										6	2000.818	1.352579	21.32592	6958.009	-1.445694	4.477583	0.04627228	0.03455353
9	61	16s	17W4P14	-1	18.58012	82.85046		0.9997534	17870.01	0.7222435	1.98075	False	False	False	0.0008693311										8	2004.158	1.343038	21.34884	6961.48	-1.341434	4.473519	0.03282166	0.07003975
9	62	16s	17W4P14	-1	18.40549	82.73853		0.9996939	21304.92	0.7172768	1.987504	False	False	False	0.0008839346										5	2049.758	1.33692	21.16615	6640.22	0.7788225	4.239514	-0.07910156	-0.1045914
10	0	16s	17W3P24	-1	20.4113	84.20902		0.9997256	23343.49	0.7241008	1.969267	False	False	False	0.0002680288										14	2069.527	1.353623	23.19397	7407.968	-0.8133607	4.579547	0.281662	0.2535954
10	1	16s	17W3P24	-1	20.01597	83.84634		0.9999425	4301.197	0.7313656	1.944877	False	False	False	0.0004811288										10	2003.927	1.376909	22.8293	7636.775	-4.178082	4.810904	-0.08101654	-0.1417351
10	2	16s	17W3P24	-1	20.04585	83.72672		0.9999137	5898.438	0.7326167	1.950874	False	False	False	0.0004216161										16	2027.346	1.371079	22.8515	7298.183	-2.634593	4.59987	-0.2006454	-0.1118603
10	12	16s	17W4P25	-1	19.85565	83.834		0.9998624	10057.51	0.7306395	1.919936	False	False	False	0.0006887703										14	2119.984	1.401925	22.70193	7426.413	-2.814042	4.503051	-0.003623962	0.04763985
10	13	16s	17W4P25	-1	19.82505	83.69313		0.9998332	12729.02	0.732358	1.916667	False	False	False	0.0007413416										11	2058.374	1.405299	22.67577	7546.625	-1.468157	4.666304	-0.1444931	0.01703835
10	14	16s	17W4P25	-1	19.74333	83.98575		0.9998348	12706.28	0.7289698	1.915562	False	False	False	0.000790428										17	2239.096	1.406445	22.59556	7501.007	-2.015791	4.350016	0.1481247	-0.0646801
10	24	16s	17W5P21	-1	20.14761	83.87386		0.999732	18356.4	0.730976	1.973055	False	False	False	0.000271345										11	1936.076	1.350105	22.92564	6428.618	0.3759609	4.320437	0.2640686	0.2123718
10	25	16s	17W5P21	-1	19.78596	83.29338		0.9998977	5436.238	0.7334336	1.95769	False	False	False	0.000400539										9	1710.309	1.364537	22.583	6168.677	-0.9007188	4.606762	-0.3164139	-0.1492729
10	26	16s	17W5P21	-1	19.87214	83.66213		0.99987	6303.931	0.7298248	1.93387	False	False	False	0.0004746831										13	1790.666	1.387794	22.6998	6026.301	-1.824541	4.365397	0.05233765	-0.06309891
10	36	16s	17W6P25	-1	17.11531	82.79016		0.9998317	17999	0.7040991	1.956956	False	False	False	0.00425008										10	2481.1	1.365237	19.91327	9183.132	-1.430741	4.701234	0.03509521	0.196394
10	37	16s	17W6P25	-1	17.02319	82.85668		0.999903	9936.533	0.700205	1.96328	False	False	False	0.004127341										13	2402.644	1.359236	19.81325	8836.383	-0.7231278	4.677775	0.1016159	0.1042728
10	38	16s	17W6P25	-1	16.61825	82.61836		0.9997651	21898.68	0.6933436	1.982103	False	False	False	0.004211824										15	2278.811	1.341806	19.38535	7921.615	-0.7253785	4.476205	-0.1367035	-0.3006668
10	48	16s	17W5P26	-1	17.74997	83.21638		0.9997817	18379.61	0.7094251	1.981075	False	False	False	0.001763898										8	2148.299	1.342742	20.5183	7636.327	1.371015	4.554593	0.01863861	-0.08225441
10	49	16s	17W5P26	-1	17.87088	83.03519		0.999833	13785.64	0.7125049	1.969792	False	False	False	0.001819229										11	2089.964	1.353134	20.6529	7736.292	-0.1409462	4.701639	-0.1625519	0.03866005
10	50	16s	17W5P26	-1	17.87582	83.34165		0.9998512	12321.07	0.7132521	1.965617	False	False	False	0.00189292										11	2156.065	1.357037	20.66298	7761.283	-0.05762713	4.599744	0.1439056	0.04359245
10	60	16s	17W6P31	-1	18.68848	83.08938		0.9998245	15354.95	0.7173006	1.976244	False	False	False	0.000934194										9	2083.15	1.347163	21.46264	7753.533	-0.1709801	4.722023	-0.1687927	-0.03977966
10	61	16s	17W6P31	-1	18.68746	83.00917		0.9997667	19982.72	0.7169114	1.954706	False	False	False	0.001161339										13	2034.065	1.36739	21.48825	7758.998	-2.984771	4.814528	-0.2490005	-0.04080772
10	62	16s	17W6P31	-1	18.80885	83.67596		0.9998298	14950.91	0.7139683	1.963766	False	False	False	0.0009924222										8	2316.676	1.358778	21.5983	7942.859	-1.465329	4.428558	0.4177933	0.08058739
11	0	16s	17W7P26	-1	20.09044	83.96713		0.999917	6585.935	0.7282767	1.953296	False	False	False	0.0004319193										14	2152.905	1.368744	22.89301	7929.041	-4.293473	4.68295	0.008918762	0.2224464
11	1	16s	17W7P26	-1	19.71893	83.988		0.9998798	10548.56	0.7273063	1.969332	False	False	False	0.0004728901										9	2115.682	1.353562	22.50151	7842.184	-2.410248	4.706692	0.02978516	-0.1490612
11	2	16s	17W7P26	-1	19.79461	83.91952		0.999899	7757.242	0.7314187	1.94941	False	False	False	0.0005269158										15	2062.478	1.372496	22.60213	7475.797	-3.619183	4.624667	-0.03869629	-0.07338524
11	12	16s	17W8P28	-1	17.39798	83.15848		0.9995468	42444.16	0.7007539	2.011302	False	False	False	0.001734744										9	2271.341	1.315978	20.13106	7635.161	1.500379	4.361521	0.03305054	0.04581261
11	13	16s	17W8P28	-1	17.33063	83.05886		0.9994864	56989.89	0.6974277	2.025474	False	False	False	0.001722883										8	2332.285	1.303942	20.04787	8193.185	3.461746	4.512942	-0.06656647	-0.02153397
11	14	16s	17W8P28	-1	17.32788	83.15894		0.9996133	39950.16	0.6943929	1.997298	False	False	False	0.002179751										13	2409.85	1.328188	20.07705	8003.059	0.137197	4.320978	0.03351593	-0.02428055
11	24	16s	17W7P32	-1	20.25722	84.04545		0.9997597	21442.78	0.7290211	1.981662	False	False	False	0.0002637061										8	2093.462	1.342207	23.02485	7433.762	-1.727821	4.550942	-0.00554657	0.02433014
11	25	16s	17W7P32	-1	20.36432	84.05179		0.9997591	21536.08	0.7292118	1.97553	False	False	False	0.0002629159										5	2092.556	1.347821	23.13934	7512.269	1.307729	4.589996	0.000793457	0.1314335
11	26	16s	17W7P32	-1	20.07712	84.05575		0.9998094	12271.63	0.7291336	1.930912	False	False	False	0.0005040606										13	1990.896	1.39076	22.9087	7181.416	-3.337547	4.607127	0.004753113	-0.1557636
11	36	16s	17W9P3	-1	16.49973	83.00824		0.9997143	38446.27	0.687314	1.989278	False	False	False	0.00509605										5	2481.519	1.335326	19.2583	9347.641	-0.1912591	4.766903	-0.0290451	-0.0443573
11	37	16s	17W9P3	-1	16.57188	83.06282		0.9997081	35747.78	0.6849338	1.990414	False	False	False	0.004598404										10	2394.038	1.334309	19.32911	8992.897	0.007662594	4.756372	0.02553558	0.02779388
11	38	16s	17W9P3	-1	16.56066	83.0408		0.9997211	27147.49	0.6945965	2.005214	False	False	False	0.003605079										11	2343.992	1.321247	19.30068	7962.687	0.7082633	4.397063	0.003517151	0.01656532
